ORDER_ID,ORDER_DATE,CITY,VEHICLE_TYPE,DISTANCE_KM,DELIVERY_TIME_MIN,IS_ONTIME,DRIVER_RATING
ORD2255,03-03-2025,Pune,Truck,15.3,23,Yes,4.7
ORD2256,22-03-2025,Mumbai,Bike,15.2,38,Yes,4.7
ORD2257,21-03-2025,Mumbai,Van,46.1,115,Yes,3.1
ORD2258,11-03-2025,Bengaluru,Van,49.5,91,Yes,4
ORD2259,27-03-2025,Mumbai,Scooter,34.1,104,Yes,3.7
ORD2260,26-03-2025,Chennai,Scooter,11.1,13,No,4.2
ORD2261,18-03-2025,Hyderabad,Van,19.5,76,No,3.9
ORD2262,06-03-2025,Mumbai,Bike,26.1,29,Yes,3.4
ORD2263,26-03-2025,Hyderabad,Truck,53.1,78,No,3.4
ORD2264,21-03-2025,Bengaluru,Truck,37,109,No,3
ORD2265,22-03-2025,Pune,Bike,37.4,54,No,3.9
ORD2266,24-03-2025,Delhi,Scooter,11.6,83,No,5
ORD2267,05-03-2025,Hyderabad,Bike,58.6,33,No,4
ORD2268,05-03-2025,Hyderabad,Van,19.9,105,Yes,5
ORD2269,16-03-2025,Mumbai,Bike,47.8,12,Yes,3.9
ORD2270,03-03-2025,Hyderabad,Van,17.5,85,Yes,4.6
ORD2271,12-03-2025,Mumbai,Truck,47.8,76,No,4.2
ORD2272,03-03-2025,Delhi,Scooter,38.4,32,Yes,4.5
ORD2273,02-03-2025,Hyderabad,Scooter,16.8,75,Yes,4.4
ORD2274,15-03-2025,Delhi,Scooter,53.2,79,No,3.5
ORD2275,20-03-2025,Delhi,Scooter,35.2,63,Yes,3.9
ORD2276,17-03-2025,Mumbai,Scooter,42.6,36,Yes,3.9
ORD2277,12-03-2025,Pune,Bike,28.2,50,Yes,3.2
ORD2278,02-03-2025,Pune,Bike,59.7,16,Yes,3.6
ORD2279,26-03-2025,Delhi,Bike,42.2,23,Yes,3.7
ORD2280,02-03-2025,Hyderabad,Bike,19.7,62,Yes,3.1
ORD2281,14-03-2025,Hyderabad,Bike,12.1,63,No,3.9
ORD2282,07-03-2025,Mumbai,Scooter,2.7,119,No,4.2
ORD2283,26-03-2025,Delhi,Truck,6.8,15,No,4.3
ORD2284,25-03-2025,Delhi,Bike,7,68,No,3.2
ORD2285,14-03-2025,Delhi,Van,14.4,48,Yes,3.1
ORD2286,07-03-2025,Pune,Van,53.4,83,No,4.3
ORD2287,20-03-2025,Delhi,Van,37,79,Yes,3.5
ORD2288,17-03-2025,Chennai,Scooter,9.6,96,No,4.1
ORD2289,24-03-2025,Mumbai,Truck,23.3,36,No,4
ORD2290,27-03-2025,Bengaluru,Truck,8.9,56,Yes,4.1
ORD2291,04-03-2025,Bengaluru,Van,31.6,17,Yes,4.8
ORD2292,27-03-2025,Chennai,Truck,13.4,40,Yes,4.6
ORD2293,15-03-2025,Delhi,Truck,58.6,112,No,4.3
ORD2294,27-03-2025,Hyderabad,Bike,31.1,16,No,3.2
ORD2295,30-03-2025,Delhi,Truck,19.2,49,No,3.4
ORD2296,03-03-2025,Pune,Scooter,44.8,30,No,3.9
ORD2297,06-03-2025,Delhi,Bike,8.7,58,No,4
ORD2298,26-03-2025,Bengaluru,Bike,48.7,100,Yes,3.7
ORD2299,08-03-2025,Chennai,Van,16.1,75,No,3.5
ORD2300,16-03-2025,Mumbai,Bike,10.2,46,No,4.7
ORD2301,15-03-2025,Pune,Scooter,12.5,14,Yes,4
ORD2302,04-03-2025,Pune,Scooter,35.8,39,Yes,3.8
ORD2303,21-03-2025,Delhi,Bike,53,97,Yes,3.5
ORD2304,08-03-2025,Mumbai,Bike,28.5,107,No,4.4
ORD2305,23-03-2025,Mumbai,Van,29.4,105,No,4.2
ORD2306,08-03-2025,Chennai,Bike,18.2,92,No,3.3
ORD2307,20-03-2025,Hyderabad,Truck,20,29,No,3.6
ORD2308,07-03-2025,Delhi,Scooter,59.6,13,Yes,4.9
ORD2309,26-03-2025,Bengaluru,Scooter,18.1,59,Yes,4.5
ORD2310,20-03-2025,Bengaluru,Van,56.4,77,No,4
ORD2311,30-03-2025,Pune,Van,20.7,22,Yes,4.6
ORD2312,24-03-2025,Pune,Van,44,51,No,3.4
ORD2313,18-03-2025,Bengaluru,Van,17,85,Yes,4.8
ORD2314,12-03-2025,Mumbai,Bike,18.1,42,Yes,4.1
ORD2315,04-03-2025,Hyderabad,Truck,55.7,61,Yes,4.8
ORD2316,14-03-2025,Hyderabad,Truck,48.3,31,Yes,3
ORD2317,27-03-2025,Chennai,Scooter,52.8,106,No,3.2
ORD2318,24-03-2025,Mumbai,Truck,38.3,18,Yes,3.3
ORD2319,25-03-2025,Pune,Van,25.9,105,Yes,4.5
ORD2320,28-03-2025,Hyderabad,Bike,50.2,102,No,3.8
ORD2321,29-03-2025,Bengaluru,Truck,5.6,74,No,3.9
ORD2322,25-03-2025,Bengaluru,Van,3.9,14,No,4.2
ORD2323,05-03-2025,Bengaluru,Van,42.2,37,No,4.8
ORD2324,22-03-2025,Hyderabad,Scooter,7.3,56,Yes,4.1
ORD2325,20-03-2025,Bengaluru,Truck,3.8,21,No,3.1
ORD2326,23-03-2025,Hyderabad,Truck,50.5,99,Yes,4.2
ORD2327,26-03-2025,Hyderabad,Bike,16.8,93,No,4.5
ORD2328,30-03-2025,Delhi,Truck,37.7,18,Yes,4.8
ORD2329,07-03-2025,Bengaluru,Van,59.8,114,No,3.1
ORD2330,12-03-2025,Hyderabad,Scooter,17.2,13,No,4.4
ORD2331,15-03-2025,Hyderabad,Truck,54.1,94,No,3.3
ORD2332,19-03-2025,Bengaluru,Van,26.3,19,No,3.4
ORD2333,26-03-2025,Bengaluru,Bike,46.2,96,No,4.2
ORD2334,13-03-2025,Bengaluru,Van,54.5,45,Yes,3.4
ORD2335,04-03-2025,Chennai,Truck,10.6,15,No,3.4
ORD2336,06-03-2025,Bengaluru,Van,54.5,95,Yes,3.6
ORD2337,08-03-2025,Delhi,Van,26.3,106,No,3.1
ORD2338,30-03-2025,Mumbai,Bike,50.9,70,No,3.1
ORD2339,15-03-2025,Hyderabad,Van,22.8,29,Yes,3.4
ORD2340,12-03-2025,Bengaluru,Truck,52.3,100,Yes,4
ORD2341,10-03-2025,Chennai,Van,42.2,30,No,4.7
ORD2342,12-03-2025,Hyderabad,Van,52.9,56,No,4.9
ORD2343,17-03-2025,Hyderabad,Scooter,11.6,94,Yes,4.3
ORD2344,29-03-2025,Delhi,Bike,58.1,73,No,3.7
ORD2345,28-03-2025,Pune,Truck,14.3,25,Yes,3.5
ORD2346,08-03-2025,Chennai,Bike,15.3,98,Yes,3.6
ORD2347,28-03-2025,Hyderabad,Truck,15.1,31,Yes,3.9
ORD2348,02-03-2025,Delhi,Bike,28.2,94,No,4.1
ORD2349,19-03-2025,Chennai,Bike,53.8,112,No,4.1
ORD2350,22-03-2025,Pune,Scooter,22.2,87,Yes,3.2
ORD2351,29-03-2025,Pune,Van,12.3,88,No,3.7
ORD2352,01-03-2025,Chennai,Van,4.5,93,No,3.9
ORD2353,22-03-2025,Bengaluru,Scooter,53.6,17,Yes,4
ORD2354,25-03-2025,Chennai,Scooter,50.5,35,No,3.4
ORD2355,10-03-2025,Delhi,Van,12.1,80,No,4.6
ORD2356,09-03-2025,Chennai,Scooter,42.4,50,No,4.5
ORD2357,19-03-2025,Chennai,Scooter,12.9,91,No,4.4
ORD2358,12-03-2025,Pune,Van,10.1,57,No,3.9
ORD2359,29-03-2025,Chennai,Van,53.4,65,No,3.8
ORD2360,22-03-2025,Pune,Van,40.1,89,Yes,4.7
ORD2361,20-03-2025,Pune,Van,56.6,37,No,3.3
ORD2362,18-03-2025,Bengaluru,Scooter,10,91,Yes,4.6
ORD2363,24-03-2025,Hyderabad,Van,55.5,79,No,4
ORD2364,16-03-2025,Chennai,Van,52.8,18,No,4.6
ORD2365,04-03-2025,Mumbai,Scooter,19.8,90,Yes,3.1
ORD2366,11-03-2025,Pune,Van,41.3,92,Yes,3.9
ORD2367,25-03-2025,Pune,Truck,43.9,49,No,4.3
ORD2368,22-03-2025,Hyderabad,Van,47.2,77,No,4.9
ORD2369,29-03-2025,Mumbai,Truck,57.3,18,No,3.5
ORD2370,27-03-2025,Pune,Truck,22.6,24,Yes,3.6
ORD2371,22-03-2025,Chennai,Bike,48.8,76,Yes,4.5
ORD2372,15-03-2025,Bengaluru,Truck,35.7,98,Yes,3.6
ORD2373,16-03-2025,Delhi,Truck,51.1,55,Yes,4.5
ORD2374,02-03-2025,Pune,Bike,29.1,72,Yes,4.6
ORD2375,13-03-2025,Pune,Truck,19.4,81,No,4
ORD2376,12-03-2025,Pune,Bike,57.9,21,Yes,4.2
ORD2377,26-03-2025,Hyderabad,Truck,11.3,110,No,4.4
ORD2378,08-03-2025,Chennai,Van,4.2,95,No,3.9
ORD2379,12-03-2025,Mumbai,Truck,53.3,48,Yes,4.5
ORD2380,27-03-2025,Chennai,Truck,7.9,114,No,3.1
ORD2381,14-03-2025,Delhi,Bike,47.1,14,Yes,4.1
ORD2382,03-03-2025,Chennai,Truck,12.8,50,No,4.9
ORD2383,02-03-2025,Mumbai,Bike,33.1,119,No,4.1
ORD2384,17-03-2025,Mumbai,Bike,21.9,112,No,4.3
ORD2385,02-03-2025,Chennai,Scooter,7.3,62,No,4.1
ORD2386,17-03-2025,Chennai,Scooter,52.2,49,Yes,4
ORD2387,02-03-2025,Hyderabad,Bike,19.4,45,Yes,3.2
ORD2388,02-03-2025,Bengaluru,Truck,31.1,28,No,4.9
ORD2389,13-03-2025,Pune,Scooter,25.1,109,Yes,4
ORD2390,07-03-2025,Delhi,Van,21.1,54,Yes,3.9
ORD2391,09-03-2025,Bengaluru,Scooter,15.3,60,No,3.8
ORD2392,09-03-2025,Chennai,Bike,8.9,104,Yes,4.1
ORD2393,14-03-2025,Bengaluru,Bike,7.3,96,Yes,3.2
ORD2394,11-03-2025,Pune,Truck,55.2,41,No,3
ORD2395,20-03-2025,Delhi,Scooter,16.9,33,Yes,4.3
ORD2396,19-03-2025,Bengaluru,Bike,8.2,14,Yes,3.4
ORD2397,01-03-2025,Delhi,Scooter,2.6,26,No,4.4
ORD2398,24-03-2025,Mumbai,Scooter,14.8,30,Yes,3.1
ORD2399,05-03-2025,Mumbai,Scooter,45.1,14,No,4.6
ORD2400,23-03-2025,Chennai,Van,24.9,119,No,4.4
ORD2401,01-03-2025,Bengaluru,Truck,56.9,88,No,3
ORD2402,06-03-2025,Pune,Bike,31,10,No,3.9
ORD2403,16-03-2025,Pune,Van,47.3,32,Yes,4.8
ORD2404,20-03-2025,Mumbai,Truck,53.7,63,Yes,4.9
ORD2405,16-03-2025,Pune,Van,2.9,40,No,3.9
ORD2406,20-03-2025,Bengaluru,Truck,13.7,77,Yes,4.8
ORD2407,26-03-2025,Pune,Scooter,43.6,84,No,3.6
ORD2408,13-03-2025,Mumbai,Bike,54.1,58,No,4.7
ORD2409,14-03-2025,Chennai,Bike,4.5,95,No,3.3
ORD2410,11-03-2025,Mumbai,Van,17.6,108,Yes,4.8
ORD2411,21-03-2025,Mumbai,Truck,45.8,26,No,4.5
ORD2412,10-03-2025,Delhi,Scooter,28.1,65,Yes,4.3
ORD2413,17-03-2025,Chennai,Truck,6.8,21,No,4.5
ORD2414,07-03-2025,Hyderabad,Scooter,24.8,116,Yes,3.1
ORD2415,22-03-2025,Bengaluru,Van,32.9,18,Yes,3.9
ORD2416,04-03-2025,Hyderabad,Truck,34.3,72,Yes,4.2
ORD2417,17-03-2025,Pune,Van,23.8,97,Yes,5
ORD2418,01-03-2025,Hyderabad,Van,25.2,19,Yes,3.6
ORD2419,02-03-2025,Delhi,Van,46,105,Yes,3.3
ORD2420,19-03-2025,Hyderabad,Truck,6.7,92,Yes,3.1
ORD2421,01-03-2025,Mumbai,Truck,57.6,81,Yes,3.7
ORD2422,12-03-2025,Delhi,Scooter,57,50,Yes,4.5
ORD2423,28-03-2025,Delhi,Van,11.9,14,No,4
ORD2424,19-03-2025,Pune,Truck,34.3,115,Yes,4.2
ORD2425,19-03-2025,Delhi,Truck,31.2,78,No,4.5
ORD2426,26-03-2025,Chennai,Scooter,11.4,13,Yes,3.3
ORD2427,23-03-2025,Hyderabad,Van,16.4,15,Yes,3.6
ORD2428,16-03-2025,Delhi,Scooter,25.9,53,No,4.2
ORD2429,16-03-2025,Pune,Bike,35.5,98,No,4.4
ORD2430,29-03-2025,Mumbai,Van,41.1,94,No,4.4
ORD2431,08-03-2025,Mumbai,Van,42.9,100,No,3.1
ORD2432,28-03-2025,Delhi,Van,5.1,30,Yes,4
ORD2433,25-03-2025,Chennai,Scooter,16.6,91,No,4.8
ORD2434,26-03-2025,Bengaluru,Van,19.9,79,Yes,4.3
ORD2435,27-03-2025,Delhi,Bike,37.1,81,No,4.9
ORD2436,25-03-2025,Bengaluru,Scooter,16.9,14,No,4.6
ORD2437,13-03-2025,Pune,Van,4.4,110,Yes,4.8
ORD2438,14-03-2025,Chennai,Bike,49,44,Yes,3
ORD2439,19-03-2025,Delhi,Bike,51.9,111,Yes,3.6
ORD2440,15-03-2025,Delhi,Bike,11.7,110,Yes,3.5
ORD2441,15-03-2025,Mumbai,Bike,13.2,11,Yes,3.6
ORD2442,21-03-2025,Delhi,Bike,4.4,11,No,4.9
ORD2443,08-03-2025,Delhi,Truck,45.7,49,Yes,4.4
ORD2444,24-03-2025,Delhi,Bike,24.1,62,No,4.4
ORD2445,13-03-2025,Pune,Bike,37.2,92,Yes,4.3
ORD2446,12-03-2025,Mumbai,Truck,32,94,Yes,3.4
ORD2447,22-03-2025,Bengaluru,Van,42.3,96,Yes,3.9
ORD2448,28-03-2025,Mumbai,Truck,50.6,39,No,4
ORD2449,13-03-2025,Mumbai,Truck,54,84,Yes,3.7
ORD2450,16-03-2025,Delhi,Truck,7.3,29,Yes,4.7
ORD2451,30-03-2025,Delhi,Truck,51,49,No,4.8
ORD2452,24-03-2025,Pune,Truck,46.2,78,Yes,4.9
ORD2453,12-03-2025,Hyderabad,Van,52.8,50,Yes,4.5
ORD2454,14-03-2025,Pune,Truck,55.5,72,No,4.7
ORD2455,30-03-2025,Pune,Scooter,58.8,98,Yes,4.1
ORD2456,15-03-2025,Hyderabad,Truck,7,26,No,3.4
ORD2457,19-03-2025,Chennai,Truck,23.1,116,No,3.5
ORD2458,05-03-2025,Hyderabad,Van,43.1,85,Yes,4.8
ORD2459,29-03-2025,Delhi,Truck,17.6,26,No,5
ORD2460,02-03-2025,Chennai,Truck,55.1,36,Yes,4.2
ORD2461,18-03-2025,Bengaluru,Scooter,18.6,44,No,4.4
ORD2462,18-03-2025,Pune,Scooter,16.1,111,Yes,3.3
ORD2463,24-03-2025,Hyderabad,Truck,56.2,104,Yes,3.2
ORD2464,26-03-2025,Pune,Scooter,18.6,34,No,3.9
ORD2465,17-03-2025,Hyderabad,Bike,18.6,27,No,3.8
ORD2466,10-03-2025,Delhi,Bike,21.7,31,Yes,4.3
ORD2467,27-03-2025,Delhi,Bike,58.4,42,No,4.9
ORD2468,17-03-2025,Mumbai,Van,9.8,93,No,3.6
ORD2469,03-03-2025,Mumbai,Scooter,30.1,11,Yes,3.7
ORD2470,16-03-2025,Hyderabad,Van,20.3,28,Yes,4.4
ORD2471,18-03-2025,Hyderabad,Bike,9.9,119,Yes,4.5
ORD2472,21-03-2025,Chennai,Van,25.5,71,No,3.8
ORD2473,07-03-2025,Pune,Scooter,39.2,62,Yes,3.3
ORD2474,01-03-2025,Hyderabad,Scooter,28.7,76,Yes,4.9
ORD2475,07-03-2025,Delhi,Truck,19.7,54,No,4.4
ORD2476,13-03-2025,Delhi,Bike,53.4,13,Yes,3.8
ORD2477,23-03-2025,Chennai,Truck,19.9,26,No,3.7
ORD2478,16-03-2025,Bengaluru,Truck,3.1,51,No,4.7
ORD2479,11-03-2025,Bengaluru,Truck,34.6,65,No,4
ORD2480,03-03-2025,Delhi,Bike,7.2,110,No,3.8
ORD2481,09-03-2025,Mumbai,Scooter,49.5,29,No,4.3
ORD2482,07-03-2025,Pune,Bike,28.2,55,No,4.9
ORD2483,23-03-2025,Pune,Bike,6.4,37,No,4.1
ORD2484,22-03-2025,Bengaluru,Truck,29.5,33,No,4.7
ORD2485,03-03-2025,Mumbai,Bike,27.1,102,Yes,4.5
ORD2486,22-03-2025,Delhi,Scooter,26.4,101,Yes,4.3
ORD2487,01-03-2025,Delhi,Bike,40.7,63,Yes,4.8
ORD2488,11-03-2025,Mumbai,Scooter,54.5,22,Yes,4.6
ORD2489,13-03-2025,Delhi,Truck,41.3,65,No,3.3
ORD2490,04-03-2025,Hyderabad,Truck,15.2,93,No,3.5
ORD2491,10-03-2025,Delhi,Van,11.9,15,No,4
ORD2492,26-03-2025,Hyderabad,Truck,13.6,41,No,3.9
ORD2493,08-03-2025,Chennai,Scooter,31.9,22,Yes,3.5
ORD2494,28-03-2025,Mumbai,Scooter,26.4,11,No,3.6
ORD2495,28-03-2025,Bengaluru,Van,10.2,91,No,4.2
ORD2496,17-03-2025,Chennai,Bike,29,68,Yes,4.7
ORD2497,11-03-2025,Pune,Scooter,2.2,25,No,5
ORD2498,05-03-2025,Mumbai,Van,38.2,104,No,4.7
ORD2499,18-03-2025,Bengaluru,Truck,27.8,43,No,3.2
ORD2500,04-03-2025,Hyderabad,Van,59.1,46,Yes,4.6
ORD2501,06-03-2025,Bengaluru,Scooter,11.3,20,Yes,4.9
ORD2502,24-03-2025,Hyderabad,Van,27.6,33,No,3.9
ORD2503,30-03-2025,Delhi,Truck,3.1,94,No,3.3
ORD2504,07-03-2025,Delhi,Van,11.9,92,No,3.2
ORD2505,28-03-2025,Hyderabad,Bike,58,99,No,4.1
ORD2506,12-03-2025,Chennai,Van,59,64,Yes,4.1
ORD2507,03-03-2025,Bengaluru,Bike,3,35,No,4.3
ORD2508,30-03-2025,Hyderabad,Scooter,48.9,47,Yes,4.1
ORD2509,29-03-2025,Chennai,Bike,27.2,70,No,4.2
ORD2510,08-03-2025,Bengaluru,Truck,48.7,25,No,3.8
ORD2511,20-03-2025,Chennai,Truck,29.9,86,No,3.8
ORD2512,21-03-2025,Hyderabad,Van,55.9,37,No,4.8
ORD2513,10-03-2025,Bengaluru,Van,11.4,111,No,3
ORD2514,24-03-2025,Bengaluru,Scooter,16.2,78,No,4.4
ORD2515,01-03-2025,Chennai,Scooter,18,116,Yes,3.2
ORD2516,17-03-2025,Pune,Truck,54.9,27,No,4.8
ORD2517,18-03-2025,Delhi,Scooter,21.1,115,Yes,3.3
ORD2518,09-03-2025,Bengaluru,Truck,57.3,51,Yes,3.7
ORD2519,20-03-2025,Pune,Scooter,38.6,89,No,3.2
ORD2520,22-03-2025,Chennai,Van,52.2,54,Yes,3.9
ORD2521,27-03-2025,Delhi,Bike,51.2,104,Yes,4.2
ORD2522,16-03-2025,Pune,Scooter,10.3,60,No,3.3
ORD2523,17-03-2025,Mumbai,Scooter,15.8,104,Yes,3.2
ORD2524,18-03-2025,Chennai,Van,57,54,Yes,3.9
ORD2525,11-03-2025,Bengaluru,Truck,8.5,22,Yes,4.9
ORD2526,18-03-2025,Mumbai,Truck,44.8,89,No,4
ORD2527,04-03-2025,Hyderabad,Truck,54,91,Yes,4.4
ORD2528,08-03-2025,Mumbai,Scooter,32.6,99,Yes,3.4
ORD2529,10-03-2025,Mumbai,Van,23.2,103,Yes,3.1
ORD2530,30-03-2025,Mumbai,Bike,24.8,75,Yes,3.3
ORD2531,04-03-2025,Delhi,Van,16.4,115,Yes,4.7
ORD2532,08-03-2025,Pune,Truck,57.9,40,No,3.1
ORD2533,17-03-2025,Pune,Bike,27,66,Yes,4.3
ORD2534,03-03-2025,Delhi,Truck,3.8,115,No,4.2
ORD2535,05-03-2025,Delhi,Scooter,10,64,No,3.2
ORD2536,30-03-2025,Mumbai,Scooter,9.9,83,No,3.4
ORD2537,27-03-2025,Bengaluru,Van,15.3,25,No,3.6
ORD2538,05-03-2025,Pune,Truck,11.9,54,Yes,4.8
ORD2539,07-03-2025,Bengaluru,Van,23.6,82,No,3.9
ORD2540,01-03-2025,Mumbai,Van,16,49,Yes,3.2
ORD2541,18-03-2025,Mumbai,Van,46.1,71,No,3.8
ORD2542,24-03-2025,Bengaluru,Van,54,23,No,3.6
ORD2543,23-03-2025,Chennai,Bike,14,15,No,3.4
ORD2544,22-03-2025,Hyderabad,Scooter,40.2,109,No,4.9
ORD2545,06-03-2025,Mumbai,Bike,36.2,44,Yes,4.3
ORD2546,24-03-2025,Pune,Van,37.6,51,Yes,3.9
ORD2547,28-03-2025,Mumbai,Bike,4.1,105,Yes,5
ORD2548,20-03-2025,Delhi,Bike,14.7,71,No,3
ORD2549,15-03-2025,Delhi,Scooter,19,119,Yes,4.1
ORD2550,28-03-2025,Mumbai,Truck,7.1,47,Yes,3.3
ORD2551,23-03-2025,Chennai,Scooter,57.7,95,Yes,4
ORD2552,09-03-2025,Chennai,Scooter,45.9,82,No,3.6
ORD2553,25-03-2025,Pune,Bike,11,31,Yes,4.2
ORD2554,30-03-2025,Pune,Scooter,8.7,20,No,4.8
ORD2555,29-03-2025,Delhi,Bike,48.5,111,No,4.9
ORD2556,03-03-2025,Hyderabad,Van,32.5,63,No,4.2
ORD2557,27-03-2025,Mumbai,Truck,6.6,77,No,4.2
ORD2558,18-03-2025,Chennai,Truck,17.9,96,No,4.9
ORD2559,29-03-2025,Chennai,Scooter,9.3,29,Yes,4.4
ORD2560,16-03-2025,Pune,Bike,32.5,25,Yes,4.4
ORD2561,17-03-2025,Mumbai,Scooter,32.7,34,Yes,3.8
ORD2562,09-03-2025,Pune,Scooter,59.4,88,Yes,3.8
ORD2563,28-03-2025,Hyderabad,Scooter,6.2,106,No,3.5
ORD2564,24-03-2025,Delhi,Scooter,57.1,49,No,4.8
ORD2565,13-03-2025,Mumbai,Scooter,36.7,39,Yes,3.5
ORD2566,08-03-2025,Hyderabad,Scooter,10.6,62,Yes,3.7
ORD2567,13-03-2025,Bengaluru,Bike,29.9,89,Yes,4
ORD2568,01-03-2025,Bengaluru,Scooter,9.9,99,No,4.1
ORD2569,21-03-2025,Hyderabad,Bike,51.8,14,Yes,4.8
ORD2570,12-03-2025,Pune,Van,42.1,63,Yes,3.6
ORD2571,12-03-2025,Delhi,Scooter,55.1,68,Yes,4
ORD2572,30-03-2025,Mumbai,Bike,56.7,83,Yes,4.5
ORD2573,09-03-2025,Chennai,Bike,9.9,115,No,3.8
ORD2574,01-03-2025,Mumbai,Bike,46.5,95,No,4
ORD2575,21-03-2025,Delhi,Scooter,18.1,110,Yes,4.1
ORD2576,14-03-2025,Bengaluru,Scooter,59.4,18,No,3.3
ORD2577,29-03-2025,Pune,Truck,14.3,115,Yes,4.2
ORD2578,14-03-2025,Mumbai,Bike,23.1,49,Yes,4.1
ORD2579,06-03-2025,Pune,Bike,19,48,Yes,4.3
ORD2580,16-03-2025,Hyderabad,Van,42.5,53,No,4.6
ORD2581,30-03-2025,Mumbai,Truck,20.2,112,No,4
ORD2582,08-03-2025,Pune,Scooter,15.1,98,Yes,3
ORD2583,19-03-2025,Mumbai,Truck,10.1,98,Yes,3.3
ORD2584,05-03-2025,Bengaluru,Truck,9.6,20,No,3.6
ORD2585,15-03-2025,Bengaluru,Scooter,57.8,62,No,4.4
ORD2586,13-03-2025,Chennai,Scooter,54.5,70,No,4.9
ORD2587,26-03-2025,Bengaluru,Truck,40.9,29,No,4.2
ORD2588,24-03-2025,Bengaluru,Van,52.9,115,No,4.5
ORD2589,06-03-2025,Mumbai,Scooter,59.2,23,Yes,4.9
ORD2590,17-03-2025,Bengaluru,Bike,22.9,85,No,3.9
ORD2591,05-03-2025,Mumbai,Van,47.2,30,No,3.1
ORD2592,10-03-2025,Mumbai,Scooter,36.6,98,Yes,4.7
ORD2593,05-03-2025,Hyderabad,Truck,8.6,26,Yes,4.6
ORD2594,17-03-2025,Mumbai,Bike,20.4,114,No,4.7
ORD2595,19-03-2025,Chennai,Bike,3.3,47,Yes,4.3
ORD2596,06-03-2025,Mumbai,Bike,58.2,75,Yes,4.2
ORD2597,22-03-2025,Mumbai,Bike,23,101,No,3.1
ORD2598,15-03-2025,Delhi,Bike,41.6,93,Yes,3.8
ORD2599,04-03-2025,Chennai,Van,57.8,22,No,3.5
ORD2600,17-03-2025,Delhi,Van,59.1,77,No,4.3
ORD2601,01-03-2025,Hyderabad,Bike,28.4,67,No,4.2
ORD2602,18-03-2025,Mumbai,Van,4.5,59,Yes,3.7
ORD2603,26-03-2025,Chennai,Bike,57.8,96,Yes,4.9
ORD2604,10-03-2025,Chennai,Scooter,4.6,87,No,4.7
ORD2605,19-03-2025,Hyderabad,Bike,47.7,39,Yes,4
ORD2606,02-03-2025,Bengaluru,Truck,2.6,47,No,4.9
ORD2607,17-03-2025,Chennai,Bike,48.9,59,Yes,3.3
ORD2608,18-03-2025,Bengaluru,Bike,21.3,102,No,3.9
ORD2609,13-03-2025,Hyderabad,Van,31,68,No,4.6
ORD2610,07-03-2025,Pune,Scooter,4.1,119,No,3.3
ORD2611,29-03-2025,Pune,Bike,6.4,37,Yes,4.3
ORD2612,20-03-2025,Bengaluru,Bike,16.3,13,Yes,4.8
ORD2613,05-03-2025,Pune,Van,31.7,41,Yes,4.1
ORD2614,04-03-2025,Hyderabad,Truck,52.3,112,No,3.2
ORD2615,07-03-2025,Mumbai,Truck,4.2,82,No,3.9
ORD2616,05-03-2025,Mumbai,Truck,54.1,79,Yes,4
ORD2617,19-03-2025,Mumbai,Truck,11.9,89,No,4.2
ORD2618,20-03-2025,Delhi,Scooter,20.3,101,Yes,3
ORD2619,07-03-2025,Chennai,Truck,42,112,No,3.2
ORD2620,13-03-2025,Hyderabad,Scooter,55.8,119,No,3.2
ORD2621,04-03-2025,Bengaluru,Bike,15.6,106,No,3
ORD2622,15-03-2025,Hyderabad,Van,25.3,107,No,3.9
ORD2623,30-03-2025,Delhi,Van,18.2,34,Yes,4.6
ORD2624,20-03-2025,Bengaluru,Truck,40.5,106,No,3.2
ORD2625,29-03-2025,Delhi,Van,48.3,64,No,4.5
ORD2626,25-03-2025,Bengaluru,Van,35,92,Yes,3.4
ORD2627,18-03-2025,Chennai,Truck,16,114,Yes,3.5
ORD2628,04-03-2025,Mumbai,Scooter,12,30,No,4.4
ORD2629,30-03-2025,Mumbai,Scooter,8.8,62,Yes,4.7
ORD2630,28-03-2025,Chennai,Bike,49.3,34,No,3.1
ORD2631,04-03-2025,Pune,Scooter,6,12,No,3.4
ORD2632,02-03-2025,Chennai,Scooter,55.1,44,Yes,3.3
ORD2633,22-03-2025,Pune,Truck,21.3,97,No,4.4
ORD2634,20-03-2025,Mumbai,Scooter,37.8,25,Yes,3.8
ORD2635,23-03-2025,Hyderabad,Van,44.5,36,Yes,4.4
ORD2636,28-03-2025,Bengaluru,Bike,40,27,Yes,4.6
ORD2637,05-03-2025,Hyderabad,Scooter,17.7,105,No,3.7
ORD2638,25-03-2025,Hyderabad,Scooter,47.8,94,No,4
ORD2639,22-03-2025,Chennai,Scooter,18.2,98,No,4.1
ORD2640,08-03-2025,Mumbai,Van,16,114,No,4.8
ORD2641,11-03-2025,Bengaluru,Truck,22.4,35,Yes,3.4
ORD2642,11-03-2025,Pune,Scooter,38.6,53,No,4
ORD2643,30-03-2025,Mumbai,Truck,37.8,34,No,4.8
ORD2644,18-03-2025,Pune,Truck,56,100,Yes,3.6
ORD2645,30-03-2025,Mumbai,Van,13.7,85,No,4.1
ORD2646,30-03-2025,Mumbai,Van,47.6,101,Yes,4.4
ORD2647,27-03-2025,Chennai,Van,8.2,38,No,3.4
ORD2648,25-03-2025,Mumbai,Van,36.2,26,Yes,3.2
ORD2649,19-03-2025,Mumbai,Bike,57.8,48,No,3.7
